# LBCH-2026-001 verification witness — THREE-WAY per-vector sigCheck record, post-fix.
#
# Re-measurement of the CHECKMULTISIG Schnorr billing fix (commit 06cc3a3) against BOTH reference
# engines. Supersedes nothing; it ADDS the BCHN (consensus) leg that the fix-time artifact
# LBCH-2026-001-fix-deltas.tsv lacked, which is what left the soundness direction unclosed.
#
# ENGINE / CORPUS VERSIONS
#   leanbch = ./.lake/build/bin/costprobe @ LeanBCH commit 06cc3a3, LEANBCH_SECP=native
#             (oracle banner: "native(libsecp256k1/BCHN-vendored)")
#   bchn    = legs/bchn/bchn-leg of bch-conformance, linking BCHN's own script engine built from
#             bchn-src @ 864c53ee34924cca6c6b6d96607ff2cedcdccf02 (v29.0.1), run with --mode consensus
#   libauth = @bitauth/libauth 3.1.0-next.8 at LeanBCH/optimizer/node_modules,
#             createVirtualMachineBch2026(); verify() for the verdict, evaluate().metrics for counts
#   corpus  = vmb_tests, the 11 signature families, 5,803 vectors, 4,467 metric-comparable.
#             Read from bchd-src/txscript/data/vmb_tests @ 1c26e26; all 18 family files are
#             byte-identical (cmp) to bchn-src/src/test/data/vmb_tests @ 864c53e.
#   Measured 2026-07-21.
#
# DRIVER VALIDATION (done BEFORE any use): the libauth driver reproduces the committed witness
#   conformance/evidence/LBCH-2026-001-rootcause.tsv on 0u4tu8 exactly (sigChecks 1, hashIters 22,
#   opCost 30962). The costprobe run reproduces all 1,486 rows of LBCH-2026-001-fix-deltas.tsv on
#   three independent columns (sigChecksAfter, libauthSigChecks, opCostAfter) with 0 mismatches.
#
# sigBefore is the pre-fix LeanBCH count, reconstructed from the committed fix-deltas artifact
# (which lists every vector that MOVED); vectors absent from it did not move, so before == after.
#
# HEADLINE — sigChecks, over the 4467 metric-comparable vectors:
#   vs libauth : before agree/over/under = (2229, 1912, 326)
#                after  agree/over/under = (2799, 1342, 326)
#   vs BCHN    : before agree/over/under = (1549, 2594, 324)
#                after  agree/over/under = (1759, 2384, 324)
#
# SOUNDNESS DIRECTION (LeanBCH billing LESS than consensus):
#   324 vectors bill under BCHN. ALL of them are vectors LeanBCH REJECTS
#   (leanVerdict=0) and BCHN accepts; 0 of them are new (the fix introduced none).
#   On the 1817 vectors LeanBCH ACCEPTS: under=0, agree=1547, over=270
#   — an under-bill on an accepted input is the only way a cost defect can cause a wrong ACCEPT,
#   and there are none, before or after the fix.
#   Cause of the 324: all are core.signing-serialization Schnorr-multisig vectors whose
#   locking script carries FOUR signature ops; LeanBCH errors at the first CHECKMULTISIG with a
#   non-empty dummy (the deferred branch, LeanBCH/VM/Extended.lean:228) and never executes -- hence
#   never bills -- the remaining three. Deferral of EXECUTION, not a billing error.
#
# MULTISIG PARTITION (the families named *.multisig.*): comparable=1367, verdict-agreeing-with-libauth=1155
#   vs libauth, verdict-agreeing: before (333, 820, 2) -> after (477, 676, 2)  (agree/over/under)
#   The historical "2,617 verdict-agreeing multisig vectors / 1,255 / 1,360 / 2" is NOT reproducible:
#   the multisig families supply only 1908 vectors in total (1367 comparable), and a search over 11
#   candidate partitions x {libauth,bchn} x {before,after} found NO combination yielding that triple.
#   Its "under = 2" column DOES reproduce exactly: 0u4tu8 and g8xdap, both m-of-15, both LeanBCH 0 /
#   libauth 1 / BCHN 0 -- i.e. LeanBCH matches CONSENSUS and libauth is the outlier (LBCH-2026-003).
#
# columns: sigBefore/sigAfter = LeanBCH pre/post fix; sigLibauth, sigBchn = reference engines.
# leanVerdict: 1=accept 0=reject. bchnOutcome: BCHN's accept/reject. expected: corpus polarity.
vectorId	family	variant	expected	leanVerdict	bchnOutcome	sigBefore	sigAfter	sigLibauth	sigBchn	opCostAfter
k6x9gc	core.signing-serialization	standard	1	0	accept	2	1	4	4	29129
k793xh	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28567
k7apqa	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54541
k7h279	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	2	1	0	59094
k7hfpz	core.signature-checking.multisig.m-of-3	standard	1	1	accept	3	3	3	3	80031
k7n5ra	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28591
k7nxmc	core.data-signatures	standard	1	1	accept	1	1	1	1	27054
k7x8vs	core.data-signatures	standard	1	1	accept	1	1	1	1	28331
k7xfmn	core.signing-serialization	invalid	0	0	reject	1	1	0	0	27978
k85sg4	core.signature-checking.multisig.pubkey-validation	standard	1	1	accept	2	2	2	2	53928
k8aste	core.signing-serialization	standard	1	1	accept	4	4	4	4	107790
k8drdf	core.data-signatures	standard	1	1	accept	1	1	1	1	27527
k8p52s	core.signing-serialization	invalid	0	1	reject	4	4	0	0	109105
k8rsf7	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28591
k97cez	core.signing-serialization	standard	1	1	accept	4	4	4	4	107792
k998tc	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	79785
ka2nfr	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80521
kaw3jr	core.signature-checking.multisig.m-of-15	invalid	0	0	reject	15	15	0	0	394860
kckd07	core.signing-serialization	standard	1	1	accept	4	4	4	4	107792
kcxmw9	core.signing-serialization	invalid	0	0	reject	2	1	1	0	29068
kcz07x	core.signing-serialization	standard	1	0	accept	3	1	4	4	29369
kd2xl8	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136493
kd3s8f	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28578
kdacky	core.signing-serialization	standard	1	0	accept	2	1	4	4	28972
kdcnm5	core.signing-serialization	standard	1	1	accept	4	4	4	4	107795
ke9ut6	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28495
keaxcg	core.data-signatures	standard	1	1	accept	1	1	1	1	27521
kekygt	core.signing-serialization	standard	1	0	accept	1	1	4	4	28471
kff2na	core.signing-serialization	standard	1	0	accept	2	1	4	4	29105
kfkxgz	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	3	0	0	80048
kgf9w6	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	2	1	0	59094
kgfsql	core.signing-serialization	standard	1	0	accept	3	1	4	4	29393
kgtace	core.data-signatures	standard	1	1	accept	1	1	1	1	27509
kgvkrn	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29092
kgxndp	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54524
kgyrfu	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	79783
kh0fp4	core.signing-serialization	invalid	0	0	reject	5	5	0	0	136498
khc8a6	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54541
khxuua	core.signature-checking.multisig.m-of-3	standard	1	1	accept	3	3	3	3	80055
khzs38	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136274
kjardj	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188927
kjph8w	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28604
kkgwrp	core.signature-checking.multisig.m-of-3	standard	1	0	accept	3	2	2	2	54510
kkh23s	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27901
kks2kv	core.signing-serialization	invalid	0	1	reject	4	4	0	0	107827
kl3zay	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80523
klcwpe	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54510
klru8j	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80522
klucg3	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28604
kluhmh	core.signing-serialization	standard	1	1	accept	4	4	4	4	108439
kmx2mg	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54523
kncrhj	core.signing-serialization	standard	1	1	accept	4	4	4	4	109825
knfhfw	core.signing-serialization	standard	1	1	accept	4	4	4	4	108417
kng7mp	core.signing-serialization	standard	1	1	accept	4	4	4	4	109825
kp07lc	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136274
kp2dul	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27845
kp82lg	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
kp8k6h	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54541
kpcu9g	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28471
kpyn5f	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80547
kqe95c	core.signing-serialization	invalid	0	0	reject	3	1	0	0	29465
kqpalk	core.signing-serialization	standard	1	1	accept	4	4	4	4	108436
kqzr66	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29393
kr4vdf	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27881
kr579g	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29129
krj26g	core.signing-serialization	standard	1	1	accept	4	4	4	4	108404
krp5f8	core.signing-serialization	invalid	0	1	reject	8	8	0	0	215316
kshc5p	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136293
ksvcdr	core.signing-serialization	standard	1	0	accept	3	1	4	4	29470
kte958	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28578
ktnk88	core.signing-serialization	standard	1	1	accept	4	4	4	4	108404
ktqyfg	core.signing-serialization	invalid	0	0	reject	5	5	0	0	136530
kttlzh	core.signing-serialization	standard	1	1	accept	4	4	4	4	108404
kuh4gc	core.signing-serialization	standard	1	1	accept	6	6	6	6	162663
kujm5f	core.signing-serialization	standard	1	1	accept	4	4	4	4	108410
kup5gf	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28567
kvc29d	core.signing-serialization	standard	1	0	accept	1	1	4	4	28567
kve2dd	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29393
kvml29	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136293
kvmz9c	core.signing-serialization	standard	1	1	accept	4	4	4	4	108410
kvy56t	core.signing-serialization	standard	1	0	accept	2	1	4	4	29068
kw2x9d	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28604
kw6e58	core.signing-serialization	standard	1	0	accept	2	1	4	4	28972
kwzzt6	core.signature-checking.multisig.pubkey-validation	invalid	0	0	reject	2	2	0	0	53954
kx64ke	core.data-signatures	standard	1	1	accept	1	1	1	1	26897
kya672	core.data-signatures	standard	1	1	accept	1	1	1	1	27407
kyafgw	core.signing-serialization	standard	1	1	accept	8	8	8	8	215092
kyv29j	core.signing-serialization	standard	1	1	accept	4	4	4	4	107760
kz3h5a	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188951
kz6rth	core.signing-serialization	invalid	0	1	reject	8	8	0	0	214391
kz7dzz	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27877
kza5u6	core.signing-serialization	standard	1	1	accept	8	8	8	8	215116
kzehnp	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80523
l05thh	core.signing-serialization	standard	1	1	accept	8	8	8	8	215097
l098hg	core.signing-serialization	standard	1	1	accept	6	6	6	6	161604
l0dsgj	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28495
l0fhm3	core.benchmarks.signature-checking.bms-ecdsa	standard	1	1	accept	3	3	3	3	79293
l0ufhh	core.signing-serialization	standard	1	0	accept	1	1	4	4	28471
l0v2yw	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
l0z57d	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136274
l25lwh	core.signing-serialization	standard	1	1	accept	4	4	4	4	107795
l2e276	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54510
l2k09e	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54534
l3dl0l	core.signature-checking.multisig.m-of-3	standard	1	0	accept	3	1	1	1	28049
l3kapu	core.signing-serialization	standard	1	1	accept	4	4	4	4	108380
l3qvsk	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29092
l3wh23	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
l488ns	core.signing-serialization	standard	1	0	accept	3	1	4	4	29494
l4fl0t	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28567
l4hjdr	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27869
l4x0lk	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	3	0	0	80540
l4ztpm	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	3	0	0	80533
l55g76	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29502
l58nr4	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29489
l5a8d8	core.signing-serialization	standard	1	1	accept	4	4	4	4	108876
l5qk3y	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54517
l5wfeh	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54510
l5xstx	core.signing-serialization	invalid	0	1	reject	4	4	0	0	109825
l5ztqg	core.signing-serialization	invalid	0	0	reject	7	7	7	0	189180
l606lt	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28567
l646j5	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80546
l64sqx	core.signing-serialization	invalid	0	0	reject	2	1	1	0	28972
l6f6w9	core.signing-serialization	standard	1	0	accept	2	1	4	4	29073
l6flgs	core.signing-serialization	standard	1	1	accept	4	4	4	4	108380
l6jeuf	core.signing-serialization	standard	1	1	accept	8	8	8	8	215121
l6rrh4	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28583
l79u35	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28482
l7eu72	core.data-signatures	standard	1	1	accept	1	1	1	1	27397
l8rqq8	core.signing-serialization	standard	1	0	accept	1	1	4	4	28567
l8ru55	core.signing-serialization	invalid	0	0	reject	2	1	1	0	28972
l8zfrn	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	2	1	0	59080
l9hfnf	core.signing-serialization	standard	1	1	accept	6	6	6	6	161828
l9qtlj	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	2	1	0	56868
l9sz03	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
l9v04y	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	1	1	0	28031
la69ju	core.signing-serialization	standard	1	0	accept	2	1	4	4	29105
lah9a0	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28471
lar3jw	core.signing-serialization	invalid	0	1	reject	4	4	0	0	109838
law2hx	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136298
lc48r2	core.signing-serialization	invalid	0	1	reject	6	6	0	0	162687
lc78pq	core.signing-serialization	standard	1	1	accept	4	4	4	4	108380
lc7uxx	core.data-signatures	standard	1	1	accept	1	1	1	1	27518
lcg6dg	core.signing-serialization	standard	1	1	accept	8	8	8	8	215350
lcgjmw	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27859
lclhw9	core.signing-serialization	invalid	0	1	reject	4	4	0	0	109796
lcvn6n	core.signing-serialization	standard	1	0	accept	1	1	4	4	28495
ld8z5g	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29092
ld9vsg	core.signing-serialization	standard	1	1	accept	4	4	4	4	108380
ldchhk	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
ldfsva	core.signing-serialization	standard	1	1	accept	4	4	4	4	108404
ldgpjy	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27869
ldpq73	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29393
ldw6az	core.signing-serialization	standard	1	1	accept	4	4	4	4	108415
le7qh3	core.signing-serialization	standard	1	1	accept	4	4	4	4	108434
lepvr3	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54510
lf3syj	core.signing-serialization	invalid	0	0	reject	5	5	0	0	136517
lf6d0w	core.signing-serialization	invalid	0	1	reject	6	6	0	0	162700
lfrh8s	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
lg5l9p	core.data-signatures	standard	1	1	accept	1	1	1	1	27411
lgclhz	core.signing-serialization	standard	1	1	accept	6	6	6	6	161833
lgpcg9	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
lgpn0r	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29092
lgwam6	core.signing-serialization	standard	1	1	accept	6	6	6	6	162434
lh8pn4	core.signing-serialization	standard	1	1	accept	4	4	4	4	107792
lhfgk5	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
ljm8qs	core.signing-serialization	invalid	0	1	reject	4	4	0	0	108447
ljqtmx	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28591
ljwheq	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54517
lk0sq9	core.signing-serialization	standard	1	1	accept	6	6	6	6	162719
lk34mu	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54510
lk9yg4	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
lkdxsl	core.signature-checking.multisig.m-of-3	standard	1	0	accept	3	1	1	1	28025
lkrau6	core.signing-serialization	standard	1	0	accept	3	1	4	4	29393
lkv3mr	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188956
ll3yw3	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28567
ll4srm	core.data-signatures	standard	1	1	accept	1	1	1	1	27503
llay5w	core.data-signatures	standard	1	1	accept	1	1	1	1	26795
llm384	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	2	1	0	59118
llx9mr	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29369
llylyj	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54548
lmd7wq	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	2	1	0	59118
lmh6zx	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27882
lmtygf	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54523
lmwflr	core.signing-serialization	standard	1	1	accept	4	4	4	4	109601
lmwn3q	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28604
ln70xr	core.signing-serialization	standard	1	1	accept	4	4	4	4	108404
ln90aq	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188932
lnc4s6	core.signature-checking.multisig.pubkey-validation	standard	1	1	accept	2	2	2	2	53679
lnkqgk	core.signing-serialization	invalid	0	0	reject	3	1	0	0	29489
lnuc7p	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54541
lp9097	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29092
lpj7je	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80546
lppgnd	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54523
lpqkpv	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	79785
lprfmw	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136298
lr26ku	core.signature-checking.multisig.m-of-15	invalid	0	0	reject	15	1	1	0	30886
lr4seu	core.signing-serialization	standard	1	0	accept	2	1	4	4	28996
lr7j92	core.signing-serialization	invalid	0	0	reject	1	1	0	0	27978
lrceng	core.signing-serialization	standard	1	0	accept	1	1	4	4	28567
lrlmp0	core.data-signatures	standard	1	1	accept	1	1	1	1	27410
lrsehz	core.signing-serialization	invalid	0	1	reject	6	6	0	0	161828
lsdghs	core.data-signatures	standard	1	1	accept	1	1	1	1	27401
lsl2zx	core.data-signatures	standard	1	1	accept	1	1	1	1	26821
lsmy23	core.data-signatures	standard	1	1	accept	1	1	1	1	26888
lsysw0	core.signing-serialization	standard	1	0	accept	3	1	4	4	29369
lt9zn3	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27883
ltde65	core.data-signatures	standard	1	1	accept	1	1	1	1	27525
ltlsf5	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54516
ltr2x6	core.signing-serialization	invalid	0	0	reject	5	5	0	0	136522
ltum9x	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28495
luczsh	core.signing-serialization	invalid	0	0	reject	2	1	1	0	28972
lv3y4s	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	3	0	0	80533
lvwhx0	core.signing-serialization	standard	1	1	accept	6	6	6	6	162663
lvxhaa	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80522
lw5acf	core.signing-serialization	standard	1	0	accept	3	1	4	4	29369
lw5gzc	core.signing-serialization	standard	1	1	accept	4	4	4	4	108380
lwf8un	core.signing-serialization	invalid	0	0	reject	5	5	0	0	136498
lwjz7k	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54534
lwk4qu	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54541
lwp5lg	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54517
lx0r5y	core.signing-serialization	standard	1	1	accept	4	4	4	4	108434
lx50j0	core.signing-serialization	standard	1	1	accept	4	4	4	4	108415
lxa63q	core.signing-serialization	standard	1	1	accept	4	4	4	4	108434
lxhcvj	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29068
lxp497	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29465
ly8r83	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27896
lyfwu5	core.signing-serialization	standard	1	0	accept	2	1	4	4	28972
lyk0ku	core.signature-checking.multisig.pubkey-validation	invalid	0	0	reject	2	1	0	0	27948
lz2r06	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80523
lz7wrl	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28591
lz9g2y	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28578
lzh4xs	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28580
lzhtmn	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80523
lznn8c	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27891
lztzex	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54541
m0aukd	core.signing-serialization	invalid	0	0	reject	2	1	1	0	28972
m0rad9	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27883
m0t8rm	core.signing-serialization	standard	1	1	accept	4	4	4	4	108434
m0y6lz	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136498
m25nds	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54534
m2acuu	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80522
m2ewhs	core.data-signatures	standard	1	1	accept	1	1	1	1	26906
m2gjzd	core.signing-serialization	standard	1	1	accept	6	6	6	6	161870
m2jpgm	core.signing-serialization	invalid	0	0	reject	7	7	0	0	189175
m37rqh	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136293
m39src	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
m3du5f	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80547
m3eemk	core.signing-serialization	standard	1	1	accept	8	8	8	8	214135
m3mdxs	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188932
m3zgzk	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
m46v88	core.signing-serialization	standard	1	1	accept	4	4	4	4	107760
m47q08	core.signing-serialization	standard	1	0	accept	2	1	4	4	29092
m4cn7f	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28604
m4nvgv	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54517
m4sspv	core.signature-checking.multisig.pubkey-validation	invalid	0	0	reject	2	2	0	0	53952
m50yvd	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188927
m5t3pn	core.signing-serialization	invalid	0	0	reject	3	1	0	0	29465
m5w6ct	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28596
m6qpd8	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
m6r0em	core.signing-serialization	standard	1	1	accept	6	6	6	6	162682
m6zgxf	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	3	3	0	80547
m7660f	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27869
m7yye6	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	79785
m820v9	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28591
m8n468	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28591
m8swx4	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54516
m8vha0	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28506
m8xkaw	core.data-signatures	standard	1	1	accept	1	1	1	1	27409
m9625l	core.signature-checking.multisig.m-of-15	invalid	0	0	reject	15	1	1	0	30892
m9cphc	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29494
m9gzqn	core.signing-serialization	standard	1	1	accept	8	8	8	8	214130
ma5f2q	core.signature-checking.multisig.pubkey-validation	invalid	0	0	reject	2	1	1	0	27922
ma8cap	core.signature-checking.multisig.m-of-15	invalid	0	0	reject	15	1	1	0	30886
mad7u3	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28604
mapljk	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	20	20	0	527115
matljq	core.signing-serialization	standard	1	0	accept	3	1	4	4	29489
matrex	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29129
mauxc8	core.signature-checking.multisig.m-of-20	standard	1	0	accept	20	2	2	2	59104
max274	core.signing-serialization	invalid	0	0	reject	7	7	7	0	189175
mc2fjv	core.signing-serialization	standard	1	0	accept	3	1	4	4	29393
mc9n6e	core.signing-serialization	invalid	0	0	reject	3	1	0	0	29502
mcem5g	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	79785
md0xwm	core.data-signatures	standard	1	1	accept	1	1	1	1	27505
md2ch5	core.data-signatures	standard	1	1	accept	1	1	1	1	27445
mde5qn	core.data-signatures	standard	1	1	accept	1	1	1	1	26772
mdhxhv	core.signing-serialization	invalid	0	0	reject	2	1	1	0	28972
mdqq6u	core.signing-serialization	standard	1	1	accept	4	4	4	4	108476
mdu22n	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29369
me7hmf	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136498
me8cq0	core.data-signatures	standard	1	1	accept	1	1	1	1	26919
melu00	core.signing-serialization	standard	1	1	accept	4	4	4	4	108881
mem0q3	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28002
meplfm	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54540
mev9uz	core.data-signatures	standard	1	1	accept	1	1	1	1	26781
mf3a8q	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
mffmq8	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	2	1	0	56073
mffzq0	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54540
mfjqs9	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29470
mfx8fh	core.signature-checking.multisig.pubkey-validation	standard	1	1	accept	2	2	2	2	53095
mg2hnp	core.data-signatures	standard	1	1	accept	1	1	1	1	28411
mg5jcv	core.signing-serialization	standard	1	0	accept	1	1	4	4	28591
mg5tkx	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27869
mg5zxk	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	79784
mg708m	core.data-signatures	standard	1	1	accept	1	1	1	1	27529
mggwqe	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80547
mgljw8	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28578
mgndhp	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	20	0	0	527077
